zipf,wr_frac,ideal_max_load,ideal_max_tlat,real_max_load,real_max_tlat,tput_slowdown,excess_tlat
1.2,15,0.9586956521739131,2485,0.5043478260869565,5735,0.5260770975056689,6.186623516720604
1.2,20,0.9586956521739131,2485,0.33913043478260874,3379,0.3537414965986395,3.6450916936353828
1.2,25,0.9586956521739131,2485,0.25652173913043474,3139,0.26757369614512466,3.386192017259978
1.2,30,0.9586956521739131,2485,0.2152173913043478,3583,0.22448979591836732,3.8651564185544767
1.2,35,0.9586956521739131,2485,0.17391304347826086,3193,0.18140589569160998,3.4444444444444446
1.2,40,0.9586956521739131,2485,0.17391304347826086,6051,0.18140589569160998,6.527508090614886
1.2,45,0.9586956521739131,2485,0.13260869565217392,3207,0.1383219954648526,3.463282937365011
1.2,50,0.9586956521739131,2485,0.13260869565217392,5287,0.1383219954648526,5.709503239740821
1.2,55,0.9586956521739131,2485,0.09130434782608696,2409,0.09523809523809523,2.601511879049676
1.2,60,0.9586956521739131,2485,0.09130434782608696,2913,0.09523809523809523,3.1457883369330455
1.2,65,0.9586956521739131,2485,0.09130434782608696,3669,0.09523809523809523,3.962203023758099
1.2,70,0.9586956521739131,2485,0.2152173913043478,5163,0.22448979591836732,5.56957928802589
1.2,75,0.9586956521739131,2485,0.05,2010,0.05215419501133787,2.1706263498920086
1.2,80,0.9586956521739131,2485,0.05,2105,0.05215419501133787,2.273218142548596
1.2999999999999998,0,0.9586956521739131,2485,0.9586956521739131,2391,1.0,0.9621730382293763
1.2999999999999998,5,0.9586956521739131,2485,0.7521739130434782,3239,0.7845804988662132,2.5344287949921753
1.2999999999999998,10,0.9586956521739131,2485,0.5456521739130434,4087,0.5691609977324262,4.408845738942826
1.2999999999999998,15,0.9586956521739131,2485,0.33913043478260874,3397,0.3537414965986395,3.664509169363538
1.2999999999999998,20,0.9586956521739131,2485,0.25652173913043474,4263,0.26757369614512466,4.598705501618123
1.2999999999999998,25,0.9586956521739131,2485,0.17391304347826086,2741,0.18140589569160998,2.9568500539374325
1.2999999999999998,30,0.9586956521739131,2485,0.17391304347826086,6011,0.18140589569160998,6.48435814455232
1.2999999999999998,35,0.9586956521739131,2485,0.13260869565217392,3861,0.1383219954648526,4.169546436285097
1.2999999999999998,40,0.9586956521739131,2485,0.09130434782608696,2345,0.09523809523809523,2.5323974082073435
1.2999999999999998,45,0.9586956521739131,2485,0.09130434782608696,2927,0.09523809523809523,3.1609071274298057
1.2999999999999998,50,0.9586956521739131,2485,0.09130434782608696,3983,0.09523809523809523,4.301295896328294
1.2999999999999998,55,0.9586956521739131,2485,0.2152173913043478,5275,0.22448979591836732,5.690399137001079
1.2999999999999998,60,0.9586956521739131,2485,0.05,2163,0.05215419501133787,2.33585313174946
1.2999999999999998,65,0.9586956521739131,2485,0.05,2399,0.05215419501133787,2.5907127429805614
1.2999999999999998,70,0.9586956521739131,2485,0.05,2621,0.05215419501133787,2.8304535637149026
1.2999999999999998,75,0.9586956521739131,2485,0.13260869565217392,3327,0.1383219954648526,3.5928725701943844
1.2999999999999998,80,0.9586956521739131,2485,0.13260869565217392,4045,0.1383219954648526,4.3682505399568035
1.4,0,0.9586956521739131,2485,0.9586956521739131,2391,1.0,0.9621730382293763
1.4,5,0.9586956521739131,2485,0.7108695652173913,4375,0.7414965986394558,4.514963880288958
1.4,10,0.9586956521739131,2485,0.42173913043478256,3561,0.43990929705215415,3.841423948220065
1.4,15,0.9586956521739131,2485,0.25652173913043474,3081,0.26757369614512466,3.323624595469256
1.4,20,0.9586956521739131,2485,0.2152173913043478,6743,0.22448979591836732,7.2740021574973035
1.4,25,0.9586956521739131,2485,0.13260869565217392,2621,0.1383219954648526,2.8304535637149026
1.4,30,0.9586956521739131,2485,0.33913043478260874,3523,0.3537414965986395,3.800431499460626
1.4,35,0.9586956521739131,2485,0.09130434782608696,2809,0.09523809523809523,3.033477321814255
1.4,40,0.9586956521739131,2485,0.25652173913043474,3979,0.26757369614512466,4.292340884573894
1.4,45,0.9586956521739131,2485,0.05,2091,0.05215419501133787,2.2580993520518358
1.4,50,0.9586956521739131,2485,0.05,2239,0.05215419501133787,2.41792656587473
1.4,55,0.9586956521739131,2485,0.05,2541,0.05215419501133787,2.7440604751619873
1.4,60,0.9586956521739131,2485,0.17391304347826086,5439,0.18140589569160998,5.867313915857605
1.4,65,0.9586956521739131,2485,0.13260869565217392,3143,0.1383219954648526,3.3941684665226783
1.4,70,0.9586956521739131,2485,0.13260869565217392,3997,0.1383219954648526,4.316414686825054
1.4,75,0.9586956521739131,2485,0.13260869565217392,5063,0.1383219954648526,5.467602591792657
1.4,80,0.9586956521739131,2485,0.05,7251,0.05215419501133787,7.830453563714903
